"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"LeerlingenDeelnemersStudenten_1"
"29625874";"T001038";"11800";"A041919";"2012657";"GM0518";"2019SJ00";"      35"
"29640721";"T001038";"11800";"A041919";"H008766";"GM0518";"2019SJ00";"       3"
"29655568";"T001038";"11800";"A041919";"H008673";"GM0518";"2019SJ00";"       0"
"29670415";"T001038";"11800";"A041919";"H008751";"GM0518";"2019SJ00";"       0"
"29685262";"T001038";"11800";"A041919";"H007119";"GM0518";"2019SJ00";"       2"
"29700109";"T001038";"11800";"A041919";"A008187";"GM0518";"2019SJ00";"      30"
"29714956";"T001038";"11800";"A041919";"2012659";"GM0518";"2019SJ00";"       0"
"29729803";"T001038";"11800";"A041920";"T001040";"GM0518";"2019SJ00";"     533"
"29744650";"T001038";"11800";"A041920";"1012600";"GM0518";"2019SJ00";"     248"
"29759497";"T001038";"11800";"A041920";"2012605";"GM0518";"2019SJ00";"     281"
"29774344";"T001038";"11800";"A041920";"2012655";"GM0518";"2019SJ00";"      97"
"29789191";"T001038";"11800";"A041920";"2012657";"GM0518";"2019SJ00";"     184"
"29804038";"T001038";"11800";"A041920";"H008766";"GM0518";"2019SJ00";"      36"
"29818885";"T001038";"11800";"A041920";"H008673";"GM0518";"2019SJ00";"      21"
"29833732";"T001038";"11800";"A041920";"H008751";"GM0518";"2019SJ00";"      37"
"29848579";"T001038";"11800";"A041920";"H007119";"GM0518";"2019SJ00";"       1"
"29863426";"T001038";"11800";"A041920";"A008187";"GM0518";"2019SJ00";"      89"
"29878273";"T001038";"11800";"A041920";"2012659";"GM0518";"2019SJ00";"       4"
"29893120";"T001038";"11800";"A041921";"T001040";"GM0518";"2019SJ00";"     271"
"29907967";"T001038";"11800";"A041921";"1012600";"GM0518";"2019SJ00";"     104"
"29922814";"T001038";"11800";"A041921";"2012605";"GM0518";"2019SJ00";"     167"
"29937661";"T001038";"11800";"A041921";"2012655";"GM0518";"2019SJ00";"      38"
"29952508";"T001038";"11800";"A041921";"2012657";"GM0518";"2019SJ00";"     129"
"29967355";"T001038";"11800";"A041921";"H008766";"GM0518";"2019SJ00";"      24"
"29982202";"T001038";"11800";"A041921";"H008673";"GM0518";"2019SJ00";"      27"
"29997049";"T001038";"11800";"A041921";"H008751";"GM0518";"2019SJ00";"      26"
"30011896";"T001038";"11800";"A041921";"H007119";"GM0518";"2019SJ00";"       6"
"30026743";"T001038";"11800";"A041921";"A008187";"GM0518";"2019SJ00";"      46"
"30041590";"T001038";"11800";"A041921";"2012659";"GM0518";"2019SJ00";"       0"
"30056437";"T001038";"11800";"A041922";"T001040";"GM0518";"2019SJ00";"      17"
"30071284";"T001038";"11800";"A041922";"1012600";"GM0518";"2019SJ00";"       0"
"30086131";"T001038";"11800";"A041922";"2012605";"GM0518";"2019SJ00";"      17"
"30100978";"T001038";"11800";"A041922";"2012655";"GM0518";"2019SJ00";"       4"
"30115825";"T001038";"11800";"A041922";"2012657";"GM0518";"2019SJ00";"      13"
"30130672";"T001038";"11800";"A041922";"H008766";"GM0518";"2019SJ00";"       3"
"30145519";"T001038";"11800";"A041922";"H008673";"GM0518";"2019SJ00";"       5"
"30160366";"T001038";"11800";"A041922";"H008751";"GM0518";"2019SJ00";"       1"
"30175213";"T001038";"11800";"A041922";"H007119";"GM0518";"2019SJ00";"       0"
"30190060";"T001038";"11800";"A041922";"A008187";"GM0518";"2019SJ00";"       4"
"30204907";"T001038";"11800";"A041922";"2012659";"GM0518";"2019SJ00";"       0"
"30219754";"T001038";"11800";"A041923";"T001040";"GM0518";"2019SJ00";"      42"
"30234601";"T001038";"11800";"A041923";"1012600";"GM0518";"2019SJ00";"       2"
"30249448";"T001038";"11800";"A041923";"2012605";"GM0518";"2019SJ00";"      39"
"30264295";"T001038";"11800";"A041923";"2012655";"GM0518";"2019SJ00";"      10"
"30279142";"T001038";"11800";"A041923";"2012657";"GM0518";"2019SJ00";"      29"
"30293989";"T001038";"11800";"A041923";"H008766";"GM0518";"2019SJ00";"       4"
"30308836";"T001038";"11800";"A041923";"H008673";"GM0518";"2019SJ00";"       5"
"30323683";"T001038";"11800";"A041923";"H008751";"GM0518";"2019SJ00";"       1"
"30338530";"T001038";"11800";"A041923";"H007119";"GM0518";"2019SJ00";"       0"
"30353377";"T001038";"11800";"A041923";"A008187";"GM0518";"2019SJ00";"      19"
"30368224";"T001038";"11800";"A041923";"2012659";"GM0518";"2019SJ00";"       1"
"30383071";"T001038";"11800";"A025289";"T001040";"GM0518";"2019SJ00";"      47"
"30397918";"T001038";"11800";"A025289";"1012600";"GM0518";"2019SJ00";"      13"
"30412765";"T001038";"11800";"A025289";"2012605";"GM0518";"2019SJ00";"      34"
"30427612";"T001038";"11800";"A025289";"2012655";"GM0518";"2019SJ00";"       7"
"30442459";"T001038";"11800";"A025289";"2012657";"GM0518";"2019SJ00";"      27"
"30457306";"T001038";"11800";"A025289";"H008766";"GM0518";"2019SJ00";"       7"
"30472153";"T001038";"11800";"A025289";"H008673";"GM0518";"2019SJ00";"       7"
"30487000";"T001038";"11800";"A025289";"H008751";"GM0518";"2019SJ00";"       3"
"30501847";"T001038";"11800";"A025289";"H007119";"GM0518";"2019SJ00";"       3"
"30516694";"T001038";"11800";"A025289";"A008187";"GM0518";"2019SJ00";"       7"
"30531541";"T001038";"11800";"A025289";"2012659";"GM0518";"2019SJ00";"       0"
"30546388";"T001038";"11800";"A025300";"T001040";"GM0518";"2019SJ00";"     136"
"30561235";"T001038";"11800";"A025300";"1012600";"GM0518";"2019SJ00";"      47"
"30576082";"T001038";"11800";"A025300";"2012605";"GM0518";"2019SJ00";"      89"
"30590929";"T001038";"11800";"A025300";"2012655";"GM0518";"2019SJ00";"      15"
"30605776";"T001038";"11800";"A025300";"2012657";"GM0518";"2019SJ00";"      74"
"30620623";"T001038";"11800";"A025300";"H008766";"GM0518";"2019SJ00";"      16"
"30635470";"T001038";"11800";"A025300";"H008673";"GM0518";"2019SJ00";"      13"
"30650317";"T001038";"11800";"A025300";"H008751";"GM0518";"2019SJ00";"      20"
"30665164";"T001038";"11800";"A025300";"H007119";"GM0518";"2019SJ00";"       2"
"30680011";"T001038";"11800";"A025300";"A008187";"GM0518";"2019SJ00";"      23"
"30694858";"T001038";"11800";"A025300";"2012659";"GM0518";"2019SJ00";"       0"
"30709705";"T001038";"11800";"A041867";"T001040";"GM0518";"2019SJ00";"    2420"
"30724552";"T001038";"11800";"A041867";"1012600";"GM0518";"2019SJ00";"     767"
"30739399";"T001038";"11800";"A041867";"2012605";"GM0518";"2019SJ00";"    1652"
"30754246";"T001038";"11800";"A041867";"2012655";"GM0518";"2019SJ00";"     190"
"30769093";"T001038";"11800";"A041867";"2012657";"GM0518";"2019SJ00";"    1462"
"30783940";"T001038";"11800";"A041867";"H008766";"GM0518";"2019SJ00";"     394"
"30798787";"T001038";"11800";"A041867";"H008673";"GM0518";"2019SJ00";"     343"
"30813634";"T001038";"11800";"A041867";"H008751";"GM0518";"2019SJ00";"     290"
"30828481";"T001038";"11800";"A041867";"H007119";"GM0518";"2019SJ00";"      90"
"30843328";"T001038";"11800";"A041867";"A008187";"GM0518";"2019SJ00";"     345"
"30858175";"T001038";"11800";"A041867";"2012659";"GM0518";"2019SJ00";"       1"
"30873022";"T001038";"11800";"A041868";"T001040";"GM0518";"2019SJ00";"    2260"
"30887869";"T001038";"11800";"A041868";"1012600";"GM0518";"2019SJ00";"     656"
"30902716";"T001038";"11800";"A041868";"2012605";"GM0518";"2019SJ00";"    1603"
"30917563";"T001038";"11800";"A041868";"2012655";"GM0518";"2019SJ00";"     177"
"30932410";"T001038";"11800";"A041868";"2012657";"GM0518";"2019SJ00";"    1426"
"30947257";"T001038";"11800";"A041868";"H008766";"GM0518";"2019SJ00";"     382"
"30962104";"T001038";"11800";"A041868";"H008673";"GM0518";"2019SJ00";"     338"
"30976951";"T001038";"11800";"A041868";"H008751";"GM0518";"2019SJ00";"     280"
"30991798";"T001038";"11800";"A041868";"H007119";"GM0518";"2019SJ00";"      87"
"31006645";"T001038";"11800";"A041868";"A008187";"GM0518";"2019SJ00";"     339"
"31021492";"T001038";"11800";"A041868";"2012659";"GM0518";"2019SJ00";"       1"
"31036339";"T001038";"11800";"A025293";"T001040";"GM0518";"2019SJ00";"     160"
"31051186";"T001038";"11800";"A025293";"1012600";"GM0518";"2019SJ00";"     111"
"31066033";"T001038";"11800";"A025293";"2012605";"GM0518";"2019SJ00";"      49"
"31080880";"T001038";"11800";"A025293";"2012655";"GM0518";"2019SJ00";"      13"
"31095727";"T001038";"11800";"A025293";"2012657";"GM0518";"2019SJ00";"      36"
"31110574";"T001038";"11800";"A025293";"H008766";"GM0518";"2019SJ00";"      12"
"31125421";"T001038";"11800";"A025293";"H008673";"GM0518";"2019SJ00";"       5"
"31140268";"T001038";"11800";"A025293";"H008751";"GM0518";"2019SJ00";"      10"
"31155115";"T001038";"11800";"A025293";"H007119";"GM0518";"2019SJ00";"       3"
"31169962";"T001038";"11800";"A025293";"A008187";"GM0518";"2019SJ00";"       6"
"31184809";"T001038";"11800";"A025293";"2012659";"GM0518";"2019SJ00";"       0"
"31199656";"T001038";"11800";"A041751";"T001040";"GM0518";"2019SJ00";"     115"
"31214503";"T001038";"11800";"A041751";"1012600";"GM0518";"2019SJ00";"      18"
"31229350";"T001038";"11800";"A041751";"2012605";"GM0518";"2019SJ00";"      97"
"31244197";"T001038";"11800";"A041751";"2012655";"GM0518";"2019SJ00";"      14"
"31259044";"T001038";"11800";"A041751";"2012657";"GM0518";"2019SJ00";"      83"
"31273891";"T001038";"11800";"A041751";"H008766";"GM0518";"2019SJ00";"      16"
"31288738";"T001038";"11800";"A041751";"H008673";"GM0518";"2019SJ00";"      11"
"31303585";"T001038";"11800";"A041751";"H008751";"GM0518";"2019SJ00";"       9"
"31318432";"T001038";"11800";"A041751";"H007119";"GM0518";"2019SJ00";"      12"
"31333279";"T001038";"11800";"A041751";"A008187";"GM0518";"2019SJ00";"      35"
"31348126";"T001038";"11800";"A041751";"2012659";"GM0518";"2019SJ00";"       0"
"31362973";"T001038";"11800";"A041755";"T001040";"GM0518";"2019SJ00";"     646"
"31377820";"T001038";"11800";"A041755";"1012600";"GM0518";"2019SJ00";"     185"
"31392667";"T001038";"11800";"A041755";"2012605";"GM0518";"2019SJ00";"     461"
"31407514";"T001038";"11800";"A041755";"2012655";"GM0518";"2019SJ00";"      64"
"31422361";"T001038";"11800";"A041755";"2012657";"GM0518";"2019SJ00";"     397"
"31437208";"T001038";"11800";"A041755";"H008766";"GM0518";"2019SJ00";"     118"
"31452055";"T001038";"11800";"A041755";"H008673";"GM0518";"2019SJ00";"      94"
"31466902";"T001038";"11800";"A041755";"H008751";"GM0518";"2019SJ00";"      60"
"31481749";"T001038";"11800";"A041755";"H007119";"GM0518";"2019SJ00";"      31"
"31496596";"T001038";"11800";"A041755";"A008187";"GM0518";"2019SJ00";"      94"
"31511443";"T001038";"11800";"A041755";"2012659";"GM0518";"2019SJ00";"       0"
"31526290";"T001038";"11800";"A041759";"T001040";"GM0518";"2019SJ00";"     336"
"31541137";"T001038";"11800";"A041759";"1012600";"GM0518";"2019SJ00";"     142"
"31555984";"T001038";"11800";"A041759";"2012605";"GM0518";"2019SJ00";"     194"
"31570831";"T001038";"11800";"A041759";"2012655";"GM0518";"2019SJ00";"      19"
"31585678";"T001038";"11800";"A041759";"2012657";"GM0518";"2019SJ00";"     175"
"31600525";"T001038";"11800";"A041759";"H008766";"GM0518";"2019SJ00";"      52"
"31615372";"T001038";"11800";"A041759";"H008673";"GM0518";"2019SJ00";"      24"
"31630219";"T001038";"11800";"A041759";"H008751";"GM0518";"2019SJ00";"      42"
"31645066";"T001038";"11800";"A041759";"H007119";"GM0518";"2019SJ00";"      15"
"31659913";"T001038";"11800";"A041759";"A008187";"GM0518";"2019SJ00";"      42"
"31674760";"T001038";"11800";"A041759";"2012659";"GM0518";"2019SJ00";"       0"
"31689607";"T001038";"11800";"A041924";"T001040";"GM0518";"2019SJ00";"    1323"
"31704454";"T001038";"11800";"A041924";"1012600";"GM0518";"2019SJ00";"     422"
"31719301";"T001038";"11800";"A041924";"2012605";"GM0518";"2019SJ00";"     900"
"31734148";"T001038";"11800";"A041924";"2012655";"GM0518";"2019SJ00";"      93"
"31748995";"T001038";"11800";"A041924";"2012657";"GM0518";"2019SJ00";"     807"
"31763842";"T001038";"11800";"A041924";"H008766";"GM0518";"2019SJ00";"     208"
"31778689";"T001038";"11800";"A041924";"H008673";"GM0518";"2019SJ00";"     214"
"31793536";"T001038";"11800";"A041924";"H008751";"GM0518";"2019SJ00";"     179"
"31808383";"T001038";"11800";"A041924";"H007119";"GM0518";"2019SJ00";"      32"
"31823230";"T001038";"11800";"A041924";"A008187";"GM0518";"2019SJ00";"     174"
"31838077";"T001038";"11800";"A041924";"2012659";"GM0518";"2019SJ00";"       1"
"31852924";"T001038";"11800";"A041925";"T001040";"GM0518";"2019SJ00";"       0"
"31867771";"T001038";"11800";"A041925";"1012600";"GM0518";"2019SJ00";"       0"
"31882618";"T001038";"11800";"A041925";"2012605";"GM0518";"2019SJ00";"       0"
"31897465";"T001038";"11800";"A041925";"2012655";"GM0518";"2019SJ00";"       0"
"31912312";"T001038";"11800";"A041925";"2012657";"GM0518";"2019SJ00";"       0"
"31927159";"T001038";"11800";"A041925";"H008766";"GM0518";"2019SJ00";"       0"
"31942006";"T001038";"11800";"A041925";"H008673";"GM0518";"2019SJ00";"       0"
"31956853";"T001038";"11800";"A041925";"H008751";"GM0518";"2019SJ00";"       0"
"31971700";"T001038";"11800";"A041925";"H007119";"GM0518";"2019SJ00";"       0"
"31986547";"T001038";"11800";"A041925";"A008187";"GM0518";"2019SJ00";"       0"
"32001394";"T001038";"11800";"A041925";"2012659";"GM0518";"2019SJ00";"       0"
"32016241";"T001038";"11800";"A025294";"T001040";"GM0518";"2019SJ00";"     895"
"32031088";"T001038";"11800";"A025294";"1012600";"GM0518";"2019SJ00";"     342"
"32045935";"T001038";"11800";"A025294";"2012605";"GM0518";"2019SJ00";"     553"
"32060782";"T001038";"11800";"A025294";"2012655";"GM0518";"2019SJ00";"     178"
"32075629";"T001038";"11800";"A025294";"2012657";"GM0518";"2019SJ00";"     375"
"32090476";"T001038";"11800";"A025294";"H008766";"GM0518";"2019SJ00";"      55"
"32105323";"T001038";"11800";"A025294";"H008673";"GM0518";"2019SJ00";"      52"
"32120170";"T001038";"11800";"A025294";"H008751";"GM0518";"2019SJ00";"      97"
"32135017";"T001038";"11800";"A025294";"H007119";"GM0518";"2019SJ00";"      45"
"32149864";"T001038";"11800";"A025294";"A008187";"GM0518";"2019SJ00";"     126"
"32164711";"T001038";"11800";"A025294";"2012659";"GM0518";"2019SJ00";"       0"
"32179558";"T001038";"11800";"A025297";"T001040";"GM0518";"2019SJ00";"     726"
"32194405";"T001038";"11800";"A025297";"1012600";"GM0518";"2019SJ00";"     301"
"32209252";"T001038";"11800";"A025297";"2012605";"GM0518";"2019SJ00";"     425"
"32224099";"T001038";"11800";"A025297";"2012655";"GM0518";"2019SJ00";"     226"
"32238946";"T001038";"11800";"A025297";"2012657";"GM0518";"2019SJ00";"     199"
"32253793";"T001038";"11800";"A025297";"H008766";"GM0518";"2019SJ00";"      19"
"32268640";"T001038";"11800";"A025297";"H008673";"GM0518";"2019SJ00";"      13"
"32283487";"T001038";"11800";"A025297";"H008751";"GM0518";"2019SJ00";"      40"
"32298334";"T001038";"11800";"A025297";"H007119";"GM0518";"2019SJ00";"      12"
"32313181";"T001038";"11800";"A025297";"A008187";"GM0518";"2019SJ00";"     115"
"32328028";"T001038";"11800";"A025297";"2012659";"GM0518";"2019SJ00";"       0"
"32342875";"T001038";"11900";"T001345";"T001040";"GM0518";"2019SJ00";"     178"
"32357722";"T001038";"11900";"T001345";"1012600";"GM0518";"2019SJ00";"      46"
"32372569";"T001038";"11900";"T001345";"2012605";"GM0518";"2019SJ00";"     131"
"32387416";"T001038";"11900";"T001345";"2012655";"GM0518";"2019SJ00";"      36"
"32402263";"T001038";"11900";"T001345";"2012657";"GM0518";"2019SJ00";"      95"
"32417110";"T001038";"11900";"T001345";"H008766";"GM0518";"2019SJ00";"      22"
"32431957";"T001038";"11900";"T001345";"H008673";"GM0518";"2019SJ00";"       8"
"32446804";"T001038";"11900";"T001345";"H008751";"GM0518";"2019SJ00";"      17"
"32461651";"T001038";"11900";"T001345";"H007119";"GM0518";"2019SJ00";"       2"
"32476498";"T001038";"11900";"T001345";"A008187";"GM0518";"2019SJ00";"      46"
"32491345";"T001038";"11900";"T001345";"2012659";"GM0518";"2019SJ00";"       1"
"32506192";"T001038";"11900";"A041919";"T001040";"GM0518";"2019SJ00";"      20"
"32521039";"T001038";"11900";"A041919";"1012600";"GM0518";"2019SJ00";"       0"
"32535886";"T001038";"11900";"A041919";"2012605";"GM0518";"2019SJ00";"      20"
"32550733";"T001038";"11900";"A041919";"2012655";"GM0518";"2019SJ00";"       1"
"32565580";"T001038";"11900";"A041919";"2012657";"GM0518";"2019SJ00";"      19"
"32580427";"T001038";"11900";"A041919";"H008766";"GM0518";"2019SJ00";"       2"
"32595274";"T001038";"11900";"A041919";"H008673";"GM0518";"2019SJ00";"       1"
"32610121";"T001038";"11900";"A041919";"H008751";"GM0518";"2019SJ00";"       0"
"32624968";"T001038";"11900";"A041919";"H007119";"GM0518";"2019SJ00";"       0"
"32639815";"T001038";"11900";"A041919";"A008187";"GM0518";"2019SJ00";"      16"
"32654662";"T001038";"11900";"A041919";"2012659";"GM0518";"2019SJ00";"       0"
"32669509";"T001038";"11900";"A041920";"T001040";"GM0518";"2019SJ00";"     108"
"32684356";"T001038";"11900";"A041920";"1012600";"GM0518";"2019SJ00";"      33"
"32699203";"T001038";"11900";"A041920";"2012605";"GM0518";"2019SJ00";"      74"
"32714050";"T001038";"11900";"A041920";"2012655";"GM0518";"2019SJ00";"      24"
"32728897";"T001038";"11900";"A041920";"2012657";"GM0518";"2019SJ00";"      50"
"32743744";"T001038";"11900";"A041920";"H008766";"GM0518";"2019SJ00";"      14"
"32758591";"T001038";"11900";"A041920";"H008673";"GM0518";"2019SJ00";"       4"
"32773438";"T001038";"11900";"A041920";"H008751";"GM0518";"2019SJ00";"      12"
"32788285";"T001038";"11900";"A041920";"H007119";"GM0518";"2019SJ00";"       0"
"32803132";"T001038";"11900";"A041920";"A008187";"GM0518";"2019SJ00";"      20"
"32817979";"T001038";"11900";"A041920";"2012659";"GM0518";"2019SJ00";"       1"
"32832826";"T001038";"11900";"A041921";"T001040";"GM0518";"2019SJ00";"      37"
"32847673";"T001038";"11900";"A041921";"1012600";"GM0518";"2019SJ00";"      12"
"32862520";"T001038";"11900";"A041921";"2012605";"GM0518";"2019SJ00";"      25"
"32877367";"T001038";"11900";"A041921";"2012655";"GM0518";"2019SJ00";"       7"
"32892214";"T001038";"11900";"A041921";"2012657";"GM0518";"2019SJ00";"      18"
"32907061";"T001038";"11900";"A041921";"H008766";"GM0518";"2019SJ00";"       4"
"32921908";"T001038";"11900";"A041921";"H008673";"GM0518";"2019SJ00";"       3"
"32936755";"T001038";"11900";"A041921";"H008751";"GM0518";"2019SJ00";"       4"
"32951602";"T001038";"11900";"A041921";"H007119";"GM0518";"2019SJ00";"       1"
"32966449";"T001038";"11900";"A041921";"A008187";"GM0518";"2019SJ00";"       6"
"32981296";"T001038";"11900";"A041921";"2012659";"GM0518";"2019SJ00";"       0"
"32996143";"T001038";"11900";"A041922";"T001040";"GM0518";"2019SJ00";"       5"
"33010990";"T001038";"11900";"A041922";"1012600";"GM0518";"2019SJ00";"       0"
"33025837";"T001038";"11900";"A041922";"2012605";"GM0518";"2019SJ00";"       5"
"33040684";"T001038";"11900";"A041922";"2012655";"GM0518";"2019SJ00";"       1"
"33055531";"T001038";"11900";"A041922";"2012657";"GM0518";"2019SJ00";"       4"
"33070378";"T001038";"11900";"A041922";"H008766";"GM0518";"2019SJ00";"       0"
"33085225";"T001038";"11900";"A041922";"H008673";"GM0518";"2019SJ00";"       0"
"33100072";"T001038";"11900";"A041922";"H008751";"GM0518";"2019SJ00";"       0"
"33114919";"T001038";"11900";"A041922";"H007119";"GM0518";"2019SJ00";"       0"
"33129766";"T001038";"11900";"A041922";"A008187";"GM0518";"2019SJ00";"       4"
"33144613";"T001038";"11900";"A041922";"2012659";"GM0518";"2019SJ00";"       0"
"33159460";"T001038";"11900";"A041923";"T001040";"GM0518";"2019SJ00";"       1"
"33174307";"T001038";"11900";"A041923";"1012600";"GM0518";"2019SJ00";"       0"
