"hh_ID","hh_size","neighb_code","hh_type","PC6"
12021,1,"BU05183398","single","2542VR"
12022,1,"BU05183398","single","2542EZ"
12023,1,"BU05183398","single","2542TJ"
12024,1,"BU05183398","single","2542XK"
12025,1,"BU05183398","single","2542EL"
12026,1,"BU05183398","single","2542CL"
12027,1,"BU05183398","single","2542XW"
12028,1,"BU05183398","single","2542BC"
12029,1,"BU05183398","single","2542HH"
12030,1,"BU05183398","single","2542GP"
12031,1,"BU05183398","single","2542XZ"
12032,1,"BU05183398","single","2542TD"
12033,1,"BU05183398","single","2542EZ"
12034,1,"BU05183398","single","2542NG"
12035,1,"BU05183398","single","2542EL"
12036,1,"BU05183398","single","2542TD"
12037,1,"BU05183398","single","2541GL"
12038,1,"BU05183398","single","2542LN"
12039,1,"BU05183398","single","2542HG"
12040,1,"BU05183398","single","2542AW"
12041,1,"BU05183398","single","2542TK"
12042,1,"BU05183398","single","2542ER"
12043,1,"BU05183398","single","2541GN"
12044,1,"BU05183398","single","2542XP"
12045,1,"BU05183398","single","2542NM"
12046,1,"BU05183398","single","2542NP"
12047,1,"BU05183398","single","2542EZ"
12048,1,"BU05183398","single","2542NN"
12049,1,"BU05183398","single","2542TT"
12050,1,"BU05183398","single","2542VN"
12051,1,"BU05183398","single","2541GH"
12052,1,"BU05183398","single","2541GJ"
12053,1,"BU05183398","single","2542HG"
12054,1,"BU05183398","single","2543SP"
12055,1,"BU05183398","single","2542TV"
12056,1,"BU05183398","single","2541GS"
12057,1,"BU05183398","single","2542AC"
12058,1,"BU05183398","single","2542PM"
12059,1,"BU05183398","single","2545DS"
12060,1,"BU05183398","single","2545DM"
12061,1,"BU05183398","single","2542LW"
12062,1,"BU05183398","single","2542TK"
12063,1,"BU05183398","single","2542TT"
12064,1,"BU05183398","single","2542LJ"
12065,1,"BU05183398","single","2542TX"
12066,1,"BU05183398","single","2542XP"
12067,1,"BU05183398","single","2542ER"
12068,1,"BU05183398","single","2542BG"
12069,1,"BU05183398","single","2542TZ"
12070,1,"BU05183398","single","2545DR"
12071,1,"BU05183398","single","2541GN"
12072,1,"BU05183398","single","2541GM"
12073,1,"BU05183398","single","2542CL"
12074,1,"BU05183398","single","2542AB"
12075,1,"BU05183398","single","2542NN"
12076,1,"BU05183398","single","2542AT"
12077,1,"BU05183398","single","2542KE"
12078,1,"BU05183398","single","2542PP"
12079,1,"BU05183398","single","2542AC"
12080,1,"BU05183398","single","2542XT"
12081,1,"BU05183398","single","2545DM"
12082,1,"BU05183398","single","2542GP"
12083,1,"BU05183398","single","2542VN"
12084,1,"BU05183398","single","2541GZ"
12085,1,"BU05183398","single","2542TW"
12086,1,"BU05183398","single","2542AA"
12087,1,"BU05183398","single","2542JX"
12088,1,"BU05183398","single","2542BJ"
12089,1,"BU05183398","single","2542AD"
12090,1,"BU05183398","single","2542AA"
12091,1,"BU05183398","single","2542PE"
12092,1,"BU05183398","single","2542CN"
12093,1,"BU05183398","single","2541GK"
12094,1,"BU05183398","single","2542LJ"
12095,1,"BU05183398","single","2542EZ"
12096,1,"BU05183398","single","2542XT"
12097,1,"BU05183398","single","2542EP"
12098,1,"BU05183398","single","2542ND"
12099,1,"BU05183398","single","2542LD"
12100,1,"BU05183398","single","2542CM"
12101,1,"BU05183398","single","2542VZ"
12102,1,"BU05183398","single","2542AP"
12103,1,"BU05183398","single","2542KP"
12104,1,"BU05183398","single","2543TC"
12105,1,"BU05183398","single","2542AA"
12106,1,"BU05183398","single","2542GL"
12107,1,"BU05183398","single","2542AC"
12108,1,"BU05183398","single","2542PP"
12109,1,"BU05183398","single","2542LT"
12110,1,"BU05183398","single","2542XW"
12111,1,"BU05183398","single","2542HK"
12112,1,"BU05183398","single","2542GP"
12113,1,"BU05183398","single","2542XP"
12114,1,"BU05183398","single","2542AB"
12115,1,"BU05183398","single","2542LZ"
12116,1,"BU05183398","single","2542CD"
12117,1,"BU05183398","single","2542PE"
12118,1,"BU05183398","single","2542JS"
12119,1,"BU05183398","single","2542AA"
12120,1,"BU05183398","single","2542GM"
12121,1,"BU05183398","single","2542JX"
12122,1,"BU05183398","single","2542XA"
12123,1,"BU05183398","single","2542BH"
12124,1,"BU05183398","single","2542EL"
12125,1,"BU05183398","single","2542VK"
12126,1,"BU05183398","single","2542TR"
12127,1,"BU05183398","single","2542CC"
12128,1,"BU05183398","single","2542VS"
12129,1,"BU05183398","single","2542VM"
12130,1,"BU05183398","single","2542VP"
12131,1,"BU05183398","single","2542TD"
12132,1,"BU05183398","single","2542CE"
12133,1,"BU05183398","single","2542TE"
12134,1,"BU05183398","single","2542PL"
12135,1,"BU05183398","single","2542HK"
12136,1,"BU05183398","single","2542CE"
12137,1,"BU05183398","single","2542PE"
12138,1,"BU05183398","single","2542ES"
12139,1,"BU05183398","single","2542TM"
12140,1,"BU05183398","single","2542XS"
12141,1,"BU05183398","single","2542CC"
12142,1,"BU05183398","single","2542NH"
12143,1,"BU05183398","single","2542TX"
12144,1,"BU05183398","single","2542JX"
12145,1,"BU05183398","single","2543TC"
12146,1,"BU05183398","single","2542VN"
12147,1,"BU05183398","single","2541GJ"
12148,1,"BU05183398","single","2542LC"
12149,1,"BU05183398","single","2542AC"
12150,1,"BU05183398","single","2542EH"
12151,1,"BU05183398","single","2542ES"
12152,1,"BU05183398","single","2542NJ"
12153,1,"BU05183398","single","2541GW"
12154,1,"BU05183398","single","2541GJ"
12155,1,"BU05183398","single","2542LC"
12156,1,"BU05183398","single","2542TK"
12157,1,"BU05183398","single","2542NT"
12158,1,"BU05183398","single","2541GX"
12159,1,"BU05183398","single","2542LR"
12160,1,"BU05183398","single","2542XE"
12161,1,"BU05183398","single","2542AB"
12162,1,"BU05183398","single","2542BJ"
12163,1,"BU05183398","single","2542LE"
12164,1,"BU05183398","single","2542LW"
12165,1,"BU05183398","single","2542BA"
12166,1,"BU05183398","single","2542XE"
12167,1,"BU05183398","single","2542XG"
12168,1,"BU05183398","single","2542LM"
12169,1,"BU05183398","single","2542NN"
12170,1,"BU05183398","single","2543SX"
12171,1,"BU05183398","single","2542EH"
12172,1,"BU05183398","single","2542HG"
12173,1,"BU05183398","single","2545DP"
12174,1,"BU05183398","single","2541GC"
12175,1,"BU05183398","single","2542AS"
12176,1,"BU05183398","single","2542XZ"
12177,1,"BU05183398","single","2542XV"
12178,1,"BU05183398","single","2542XE"
12179,1,"BU05183398","single","2542XG"
12180,1,"BU05183398","single","2542XG"
12181,1,"BU05183398","single","2542WZ"
12182,1,"BU05183398","single","2542TW"
12183,1,"BU05183398","single","2542NA"
12184,1,"BU05183398","single","2541GE"
12185,1,"BU05183398","single","2542WX"
12186,1,"BU05183398","single","2543SX"
12187,1,"BU05183398","single","2542HG"
12188,1,"BU05183398","single","2542XA"
12189,1,"BU05183398","single","2542BD"
12190,1,"BU05183398","single","2542XK"
12191,1,"BU05183398","single","2542LB"
12192,1,"BU05183398","single","2542TE"
12193,1,"BU05183398","single","2542CK"
12194,1,"BU05183398","single","2541GZ"
12195,1,"BU05183398","single","2541GG"
12196,1,"BU05183398","single","2542BE"
12197,1,"BU05183398","single","2542XG"
12198,1,"BU05183398","single","2542AB"
12199,1,"BU05183398","single","2542ET"
12200,1,"BU05183398","single","2542BH"
12201,1,"BU05183398","single","2542EH"
12202,1,"BU05183398","single","2545DP"
12203,1,"BU05183398","single","2542LH"
12204,1,"BU05183398","single","2542CG"
12205,1,"BU05183398","single","2542BG"
12206,1,"BU05183398","single","2542PC"
12207,1,"BU05183398","single","2542VK"
12208,1,"BU05183398","single","2542PB"
12209,1,"BU05183398","single","2542EK"
12210,1,"BU05183398","single","2542AA"
12211,1,"BU05183398","single","2541GM"
12212,1,"BU05183398","single","2542LP"
12213,1,"BU05183398","single","2542TR"
12214,1,"BU05183398","single","2542XM"
12215,1,"BU05183398","single","2542LZ"
12216,1,"BU05183398","single","2542XH"
12217,1,"BU05183398","single","2541GZ"
12218,1,"BU05183398","single","2542LA"
12219,1,"BU05183398","single","2542EL"
12220,1,"BU05183398","single","2542PE"
12221,1,"BU05183398","single","2542AC"
12222,1,"BU05183398","single","2543TB"
12223,1,"BU05183398","single","2542HH"
12224,1,"BU05183398","single","2542EL"
12225,1,"BU05183398","single","2542LP"
12226,1,"BU05183398","single","2541GS"
12227,1,"BU05183398","single","2542AN"
12228,1,"BU05183398","single","2542PE"
12229,1,"BU05183398","single","2542XM"
12230,1,"BU05183398","single","2542TR"
12231,1,"BU05183398","single","2542HH"
12232,1,"BU05183398","single","2542CH"
12233,1,"BU05183398","single","2542PB"
12234,1,"BU05183398","single","2542GM"
12235,1,"BU05183398","single","2542XZ"
12236,1,"BU05183398","single","2542AA"
12237,1,"BU05183398","single","2542PN"
12238,1,"BU05183398","single","2545DP"
12239,1,"BU05183398","single","2542XE"
12240,1,"BU05183398","single","2545DS"
12241,1,"BU05183398","single","2542EJ"
12242,1,"BU05183398","single","2542XS"
12243,1,"BU05183398","single","2542NE"
12244,1,"BU05183398","single","2542EM"
12245,1,"BU05183398","single","2542LA"
12246,1,"BU05183398","single","2542VR"
12247,1,"BU05183398","single","2541GW"
12248,1,"BU05183398","single","2542LH"
12249,1,"BU05183398","single","2542VP"
12250,1,"BU05183398","single","2542XW"
12251,1,"BU05183398","single","2542LR"
12252,1,"BU05183398","single","2542AN"
12253,1,"BU05183398","single","2542HE"
12254,1,"BU05183398","single","2542XA"
12255,1,"BU05183398","single","2542PP"
12256,1,"BU05183398","single","2542LS"
12257,1,"BU05183398","single","2545DP"
12258,1,"BU05183398","single","2541GV"
12259,1,"BU05183398","single","2542XZ"
12260,1,"BU05183398","single","2542KE"
12261,1,"BU05183398","single","2542AA"
12262,1,"BU05183398","single","2541GM"
12263,1,"BU05183398","single","2542XG"
12264,1,"BU05183398","single","2542AA"
12265,1,"BU05183398","single","2542ES"
12266,1,"BU05183398","single","2541GH"
12267,1,"BU05183398","single","2542LL"
12268,1,"BU05183398","single","2542EX"
12269,1,"BU05183398","single","2542CN"
12270,1,"BU05183398","single","2542NB"
12271,1,"BU05183398","single","2542BJ"
12272,1,"BU05183398","single","2542XL"
12273,1,"BU05183398","single","2542PP"
12274,1,"BU05183398","single","2542XA"
12275,1,"BU05183398","single","2542XV"
12276,1,"BU05183398","single","2542CM"
12277,1,"BU05183398","single","2542AV"
12278,1,"BU05183398","single","2542CL"
12279,1,"BU05183398","single","2542NL"
12280,1,"BU05183398","single","2542XN"
12281,1,"BU05183398","single","2542JV"
12282,1,"BU05183398","single","2542XM"
12283,1,"BU05183398","single","2542JS"
12284,1,"BU05183398","single","2542HE"
12285,1,"BU05183398","single","2542TE"
12286,1,"BU05183398","single","2542XE"
12287,1,"BU05183398","single","2542JX"
12288,1,"BU05183398","single","2542TK"
12289,1,"BU05183398","single","2542LA"
12290,1,"BU05183398","single","2542TN"
12291,1,"BU05183398","single","2542LK"
12292,1,"BU05183398","single","2541GG"
12293,1,"BU05183398","single","2542BK"
12294,1,"BU05183398","single","2542PN"
12295,1,"BU05183398","single","2542CL"
12296,1,"BU05183398","single","2542PK"
12297,1,"BU05183398","single","2543TC"
12298,1,"BU05183398","single","2541GE"
12299,1,"BU05183398","single","2542XA"
12300,1,"BU05183398","single","2542KP"
12301,1,"BU05183398","single","2541GE"
12302,1,"BU05183398","single","2542AC"
12303,1,"BU05183398","single","2545DM"
12304,1,"BU05183398","single","2542AB"
12305,1,"BU05183398","single","2542JX"
12306,1,"BU05183398","single","2542XS"
12307,1,"BU05183398","single","2541GS"
12308,1,"BU05183398","single","2541GE"
12309,1,"BU05183398","single","2542BD"
12310,1,"BU05183398","single","2541GK"
12311,1,"BU05183398","single","2542TD"
12312,1,"BU05183398","single","2542AA"
12313,1,"BU05183398","single","2542PE"
12314,1,"BU05183398","single","2541GX"
12315,1,"BU05183398","single","2542TJ"
12316,1,"BU05183398","single","2542WX"
12317,1,"BU05183398","single","2542PA"
12318,1,"BU05183398","single","2542JT"
12319,1,"BU05183398","single","2542TD"
12320,1,"BU05183398","single","2542NC"
12321,1,"BU05183398","single","2541GR"
12322,1,"BU05183398","single","2542LZ"
12323,1,"BU05183398","single","2543TC"
12324,1,"BU05183398","single","2542XH"
12325,1,"BU05183398","single","2542LL"
12326,1,"BU05183398","single","2542ER"
12327,1,"BU05183398","single","2545DS"
12328,1,"BU05183398","single","2542LK"
12329,1,"BU05183398","single","2542NA"
12330,1,"BU05183398","single","2542CM"
12331,1,"BU05183398","single","2542LM"
12332,1,"BU05183398","single","2542XM"
12333,1,"BU05183398","single","2542LL"
12334,1,"BU05183398","single","2542XG"
12335,1,"BU05183398","single","2542AX"
12336,1,"BU05183398","single","2542XV"
12337,1,"BU05183398","single","2543TC"
12338,1,"BU05183398","single","2541GK"
12339,1,"BU05183398","single","2545DM"
12340,1,"BU05183398","single","2542XR"
12341,1,"BU05183398","single","2542PL"
12342,1,"BU05183398","single","2542EM"
12343,1,"BU05183398","single","2542XX"
12344,1,"BU05183398","single","2542NG"
12345,1,"BU05183398","single","2542VR"
12346,1,"BU05183398","single","2542TT"
12347,1,"BU05183398","single","2542VR"
12348,1,"BU05183398","single","2542XE"
12349,1,"BU05183398","single","2542LK"
12350,1,"BU05183398","single","2542TK"
12351,1,"BU05183398","single","2542CG"
12352,1,"BU05183398","single","2541GM"
12353,1,"BU05183398","single","2542CG"
12354,1,"BU05183398","single","2542KE"
12355,1,"BU05183398","single","2542XZ"
12356,1,"BU05183398","single","2542JX"
12357,1,"BU05183398","single","2542XA"
12358,1,"BU05183398","single","2541GB"
12359,1,"BU05183398","single","2542HJ"
12360,1,"BU05183398","single","2545DR"
12361,1,"BU05183398","single","2542LD"
12362,1,"BU05183398","single","2545DP"
12363,1,"BU05183398","single","2542AB"
12364,1,"BU05183398","single","2542TT"
12365,1,"BU05183398","single","2541GB"
12366,1,"BU05183398","single","2541GR"
12367,1,"BU05183398","single","2542HJ"
12368,1,"BU05183398","single","2542XG"
12369,1,"BU05183398","single","2542EJ"
12370,1,"BU05183398","single","2542CG"
12371,1,"BU05183398","single","2542TV"
12372,1,"BU05183398","single","2542LX"
12373,1,"BU05183398","single","2542NB"
12374,1,"BU05183398","single","2542ER"
12375,1,"BU05183398","single","2545DZ"
12376,1,"BU05183398","single","2545DR"
12377,1,"BU05183398","single","2542VN"
12378,1,"BU05183398","single","2543TB"
12379,1,"BU05183398","single","2542XG"
12380,1,"BU05183398","single","2542AN"
12381,1,"BU05183398","single","2542NC"
12382,1,"BU05183398","single","2541GZ"
12383,1,"BU05183398","single","2542CC"
12384,1,"BU05183398","single","2542HJ"
12385,1,"BU05183398","single","2542TG"
12386,1,"BU05183398","single","2541GC"
12387,1,"BU05183398","single","2541GK"
12388,1,"BU05183398","single","2543SX"
12389,1,"BU05183398","single","2542BJ"
12390,1,"BU05183398","single","2542NL"
12391,1,"BU05183398","single","2542CV"
12392,1,"BU05183398","single","2542EK"
12393,1,"BU05183398","single","2541GH"
12394,1,"BU05183398","single","2542AA"
12395,1,"BU05183398","single","2543SN"
12396,1,"BU05183398","single","2542AA"
12397,1,"BU05183398","single","2542XT"
12398,1,"BU05183398","single","2542GL"
12399,1,"BU05183398","single","2542CH"
12400,1,"BU05183398","single","2542VX"
12401,1,"BU05183398","single","2542TK"
12402,1,"BU05183398","single","2542NS"
12403,1,"BU05183398","single","2542XT"
12404,1,"BU05183398","single","2542AC"
12405,1,"BU05183398","single","2545DR"
12406,1,"BU05183398","single","2543SZ"
12407,1,"BU05183398","single","2542JW"
12408,1,"BU05183398","single","2542BG"
12409,1,"BU05183398","single","2542AC"
12410,1,"BU05183398","single","2542JS"
12411,1,"BU05183398","single","2541GT"
12412,1,"BU05183398","single","2542EZ"
12413,1,"BU05183398","single","2542VK"
12414,1,"BU05183398","single","2542XA"
12415,1,"BU05183398","single","2542CM"
12416,1,"BU05183398","single","2542HE"
12417,1,"BU05183398","single","2542PP"
12418,1,"BU05183398","single","2542XK"
12419,1,"BU05183398","single","2542LE"
12420,1,"BU05183398","single","2542PC"
12421,1,"BU05183398","single","2545DP"
12422,1,"BU05183398","single","2542TH"
12423,1,"BU05183398","single","2542JW"
12424,1,"BU05183398","single","2542CL"
12425,1,"BU05183398","single","2541GC"
12426,1,"BU05183398","single","2542TK"
12427,1,"BU05183398","single","2542CH"
12428,1,"BU05183398","single","2543TC"
12429,1,"BU05183398","single","2542GM"
12430,1,"BU05183398","single","2542TD"
12431,1,"BU05183398","single","2542AB"
12432,1,"BU05183398","single","2542PA"
12433,1,"BU05183398","single","2541GJ"
12434,1,"BU05183398","single","2542NJ"
12435,1,"BU05183398","single","2541GS"
12436,1,"BU05183398","single","2542BH"
12437,1,"BU05183398","single","2542AA"
12438,1,"BU05183398","single","2542XD"
12439,1,"BU05183398","single","2542NH"
12440,1,"BU05183398","single","2542GM"
12441,1,"BU05183398","single","2542AB"
12442,1,"BU05183398","single","2542ES"
12443,1,"BU05183398","single","2542XJ"
12444,1,"BU05183398","single","2542TD"
12445,1,"BU05183398","single","2541GP"
12446,1,"BU05183398","single","2543TB"
12447,1,"BU05183398","single","2542AA"
12448,1,"BU05183398","single","2545DS"
12449,1,"BU05183398","single","2541GW"
12450,1,"BU05183398","single","2542LT"
12451,1,"BU05183398","single","2542NW"
12452,1,"BU05183398","single","2542CN"
12453,1,"BU05183398","single","2542KP"
12454,1,"BU05183398","single","2542JX"
12455,1,"BU05183398","single","2542LW"
12456,1,"BU05183398","single","2542AC"
12457,1,"BU05183398","single","2542PC"
12458,1,"BU05183398","single","2542ER"
12459,1,"BU05183398","single","2541GR"
12460,1,"BU05183398","single","2542NP"
12461,1,"BU05183398","single","2542XC"
12462,1,"BU05183398","single","2542VX"
12463,1,"BU05183398","single","2542AC"
12464,1,"BU05183398","single","2542JT"
12465,1,"BU05183398","single","2542NT"
12466,1,"BU05183398","single","2542EM"
12467,1,"BU05183398","single","2542XW"
12468,1,"BU05183398","single","2542NP"
12469,1,"BU05183398","single","2542AB"
12470,1,"BU05183398","single","2541GZ"
12471,1,"BU05183398","single","2542XB"
12472,1,"BU05183398","single","2542XE"
12473,1,"BU05183398","single","2545DZ"
12474,1,"BU05183398","single","2541GM"
12475,1,"BU05183398","single","2542AT"
12476,1,"BU05183398","single","2542BA"
12477,1,"BU05183398","single","2542AT"
12478,1,"BU05183398","single","2545DM"
12479,1,"BU05183398","single","2541GE"
