"hh_ID","hh_size","neighb_code","hh_type","PC6","income_group"
10684,2,"BU05183398","couple_without_children","2542GL","income_8_10"
10685,2,"BU05183398","couple_without_children","2542XP","income_8_10"
10686,2,"BU05183398","couple_without_children","2542ET","income_10_10"
10687,2,"BU05183398","couple_without_children","2542TD","income_9_10"
10688,2,"BU05183398","couple_without_children","2542AP","income_3_10"
10689,2,"BU05183398","couple_without_children","2542XA","income_4_10"
10690,2,"BU05183398","couple_without_children","2542XV","income_9_10"
10691,2,"BU05183398","couple_without_children","2542EZ","income_8_10"
10692,2,"BU05183398","couple_without_children","2542NV","income_9_10"
10693,2,"BU05183398","couple_without_children","2542AV","income_1_10"
10694,2,"BU05183398","couple_without_children","2542TV","income_7_10"
10695,2,"BU05183398","couple_without_children","2541GX","income_1_10"
10696,2,"BU05183398","couple_without_children","2542TK","income_1_10"
10697,2,"BU05183398","couple_without_children","2542KE","income_6_10"
10698,2,"BU05183398","couple_without_children","2542BD","income_8_10"
10699,2,"BU05183398","couple_without_children","2542CL","income_2_10"
10700,2,"BU05183398","couple_without_children","2542CJ","income_4_10"
10701,2,"BU05183398","couple_without_children","2542XG","income_10_10"
10702,2,"BU05183398","couple_without_children","2542NB","income_8_10"
10703,2,"BU05183398","couple_without_children","2542TJ","income_4_10"
10704,2,"BU05183398","couple_without_children","2542HH","income_8_10"
10705,2,"BU05183398","couple_without_children","2542AB","income_1_10"
10706,2,"BU05183398","couple_without_children","2542AA","income_9_10"
10707,2,"BU05183398","couple_without_children","2543TC","income_8_10"
10708,2,"BU05183398","couple_without_children","2542XT","income_5_10"
10709,2,"BU05183398","couple_without_children","2542GP","income_1_10"
10710,2,"BU05183398","couple_without_children","2542PE","income_1_10"
10711,2,"BU05183398","couple_without_children","2541GD","income_3_10"
10712,2,"BU05183398","couple_without_children","2542AB","income_10_10"
10713,2,"BU05183398","couple_without_children","2542AB","income_4_10"
10714,2,"BU05183398","couple_without_children","2542TD","income_2_10"
10715,2,"BU05183398","couple_without_children","2542EH","income_2_10"
10716,2,"BU05183398","couple_without_children","2542LH","income_10_10"
10717,2,"BU05183398","couple_without_children","2541GW","income_2_10"
10718,2,"BU05183398","couple_without_children","2541GM","income_2_10"
10719,2,"BU05183398","couple_without_children","2542AA","income_6_10"
10720,2,"BU05183398","couple_without_children","2542LL","income_9_10"
10721,2,"BU05183398","couple_without_children","2542LR","income_6_10"
10722,2,"BU05183398","couple_without_children","2542JW","income_1_10"
10723,2,"BU05183398","couple_without_children","2542PC","income_9_10"
10724,2,"BU05183398","couple_without_children","2542CV","income_8_10"
10725,2,"BU05183398","couple_without_children","2541GK","income_10_10"
10726,2,"BU05183398","couple_without_children","2542AW","income_3_10"
10727,2,"BU05183398","couple_without_children","2542CS","income_8_10"
10728,2,"BU05183398","couple_without_children","2542AC","income_2_10"
10729,2,"BU05183398","couple_without_children","2542CB","income_6_10"
10730,2,"BU05183398","couple_without_children","2542ER","income_9_10"
10731,2,"BU05183398","couple_without_children","2542PM","income_6_10"
10732,2,"BU05183398","couple_without_children","2542HJ","income_4_10"
10733,2,"BU05183398","couple_without_children","2541GX","income_4_10"
10734,2,"BU05183398","couple_without_children","2542XA","income_9_10"
10735,2,"BU05183398","couple_without_children","2542AC","income_3_10"
10736,2,"BU05183398","couple_without_children","2542VL","income_9_10"
10737,2,"BU05183398","couple_without_children","2543SX","income_8_10"
10738,2,"BU05183398","couple_without_children","2542AX","income_5_10"
10739,2,"BU05183398","couple_without_children","2541GX","income_4_10"
10740,2,"BU05183398","couple_without_children","2542XS","income_1_10"
10741,2,"BU05183398","couple_without_children","2542LZ","income_2_10"
10742,2,"BU05183398","couple_without_children","2542XK","income_3_10"
10743,2,"BU05183398","couple_without_children","2543SP","income_10_10"
10744,2,"BU05183398","couple_without_children","2542EZ","income_3_10"
10745,2,"BU05183398","couple_without_children","2542LZ","income_1_10"
10746,2,"BU05183398","couple_without_children","2542TW","income_2_10"
10747,2,"BU05183398","couple_without_children","2542PN","income_8_10"
10748,2,"BU05183398","couple_without_children","2541GE","income_10_10"
10749,2,"BU05183398","couple_without_children","2545DS","income_2_10"
10750,2,"BU05183398","couple_without_children","2542GM","income_10_10"
10751,2,"BU05183398","couple_without_children","2542AB","income_7_10"
10752,2,"BU05183398","couple_without_children","2542JX","income_10_10"
10753,2,"BU05183398","couple_without_children","2541GS","income_3_10"
10754,2,"BU05183398","couple_without_children","2542AC","income_10_10"
10755,2,"BU05183398","couple_without_children","2542CM","income_8_10"
10756,2,"BU05183398","couple_without_children","2542AA","income_9_10"
10757,2,"BU05183398","couple_without_children","2542BC","income_5_10"
10758,2,"BU05183398","couple_without_children","2542AN","income_2_10"
10759,2,"BU05183398","couple_without_children","2542VT","income_10_10"
10760,2,"BU05183398","couple_without_children","2542EZ","income_9_10"
10761,2,"BU05183398","couple_without_children","2542TL","income_4_10"
10762,2,"BU05183398","couple_without_children","2542CC","income_5_10"
10763,2,"BU05183398","couple_without_children","2541GL","income_4_10"
10764,2,"BU05183398","couple_without_children","2542PN","income_8_10"
10765,2,"BU05183398","couple_without_children","2542AA","income_3_10"
10766,2,"BU05183398","couple_without_children","2542XN","income_4_10"
10767,2,"BU05183398","couple_without_children","2541GC","income_10_10"
10768,2,"BU05183398","couple_without_children","2542NG","income_10_10"
10769,2,"BU05183398","couple_without_children","2542EX","income_8_10"
10770,2,"BU05183398","couple_without_children","2545DZ","income_5_10"
10771,2,"BU05183398","couple_without_children","2541GE","income_9_10"
10772,2,"BU05183398","couple_without_children","2542AC","income_8_10"
10773,2,"BU05183398","couple_without_children","2542NG","income_9_10"
10774,2,"BU05183398","couple_without_children","2542EL","income_7_10"
10775,2,"BU05183398","couple_without_children","2542VR","income_10_10"
10776,2,"BU05183398","couple_without_children","2542GL","income_4_10"
10777,2,"BU05183398","couple_without_children","2542TJ","income_5_10"
10778,2,"BU05183398","couple_without_children","2542BE","income_6_10"
10779,2,"BU05183398","couple_without_children","2541GP","income_5_10"
10780,2,"BU05183398","couple_without_children","2542LN","income_5_10"
10781,2,"BU05183398","couple_without_children","2542GL","income_4_10"
10782,2,"BU05183398","couple_without_children","2542AB","income_1_10"
10783,2,"BU05183398","couple_without_children","2542RK","income_8_10"
10784,2,"BU05183398","couple_without_children","2542TK","income_5_10"
10785,2,"BU05183398","couple_without_children","2542AA","income_3_10"
10786,2,"BU05183398","couple_without_children","2542PL","income_8_10"
10787,2,"BU05183398","couple_without_children","2542TN","income_6_10"
10788,2,"BU05183398","couple_without_children","2542XA","income_7_10"
10789,2,"BU05183398","couple_without_children","2542KC","income_8_10"
10790,2,"BU05183398","couple_without_children","2542NV","income_6_10"
10791,2,"BU05183398","couple_without_children","2542KE","income_8_10"
10792,2,"BU05183398","couple_without_children","2542LS","income_8_10"
10793,2,"BU05183398","couple_without_children","2542VL","income_10_10"
10794,2,"BU05183398","couple_without_children","2542NP","income_8_10"
10795,2,"BU05183398","couple_without_children","2542VN","income_8_10"
10796,2,"BU05183398","couple_without_children","2542GP","income_9_10"
10797,2,"BU05183398","couple_without_children","2542TV","income_6_10"
10798,2,"BU05183398","couple_without_children","2542TR","income_9_10"
10799,2,"BU05183398","couple_without_children","2541GB","income_3_10"
10800,2,"BU05183398","couple_without_children","2542NN","income_9_10"
10801,2,"BU05183398","couple_without_children","2541GC","income_2_10"
10802,2,"BU05183398","couple_without_children","2541GG","income_7_10"
10803,2,"BU05183398","couple_without_children","2541GS","income_2_10"
10804,2,"BU05183398","couple_without_children","2542AC","income_8_10"
10805,2,"BU05183398","couple_without_children","2542TN","income_9_10"
10806,2,"BU05183398","couple_without_children","2542TK","income_3_10"
10807,2,"BU05183398","couple_without_children","2542NN","income_1_10"
10808,2,"BU05183398","couple_without_children","2542XP","income_3_10"
10809,2,"BU05183398","couple_without_children","2542TJ","income_7_10"
10810,2,"BU05183398","couple_without_children","2542XJ","income_7_10"
10811,2,"BU05183398","couple_without_children","2542BG","income_6_10"
10812,2,"BU05183398","couple_without_children","2541GK","income_1_10"
10813,2,"BU05183398","couple_without_children","2542BJ","income_3_10"
10814,2,"BU05183398","couple_without_children","2542PN","income_3_10"
10815,2,"BU05183398","couple_without_children","2542AB","income_1_10"
10816,2,"BU05183398","couple_without_children","2542EZ","income_10_10"
10817,2,"BU05183398","couple_without_children","2542PA","income_10_10"
10818,2,"BU05183398","couple_without_children","2542BB","income_10_10"
10819,2,"BU05183398","couple_without_children","2542XE","income_8_10"
10820,2,"BU05183398","couple_without_children","2543TC","income_9_10"
10821,2,"BU05183398","couple_without_children","2543TC","income_6_10"
10822,2,"BU05183398","couple_without_children","2542EX","income_6_10"
10823,2,"BU05183398","couple_without_children","2542PP","income_9_10"
10824,2,"BU05183398","couple_without_children","2542AB","income_6_10"
10825,2,"BU05183398","couple_without_children","2542HM","income_9_10"
10826,2,"BU05183398","couple_without_children","2542AV","income_1_10"
10827,2,"BU05183398","couple_without_children","2542NN","income_7_10"
10828,2,"BU05183398","couple_without_children","2542LM","income_5_10"
10829,2,"BU05183398","couple_without_children","2542XX","income_9_10"
10830,2,"BU05183398","couple_without_children","2541GB","income_6_10"
10831,2,"BU05183398","couple_without_children","2542WX","income_4_10"
10832,2,"BU05183398","couple_without_children","2542CH","income_3_10"
10833,2,"BU05183398","couple_without_children","2542PP","income_7_10"
10834,2,"BU05183398","couple_without_children","2542KG","income_2_10"
10835,2,"BU05183398","couple_without_children","2542XG","income_10_10"
10836,2,"BU05183398","couple_without_children","2542LE","income_9_10"
10837,2,"BU05183398","couple_without_children","2542CV","income_3_10"
10838,2,"BU05183398","couple_without_children","2542LP","income_2_10"
10839,2,"BU05183398","couple_without_children","2542XT","income_10_10"
10840,2,"BU05183398","couple_without_children","2542PK","income_4_10"
10841,2,"BU05183398","couple_without_children","2542EM","income_5_10"
10842,2,"BU05183398","couple_without_children","2542LM","income_2_10"
10843,2,"BU05183398","couple_without_children","2542TX","income_8_10"
10844,2,"BU05183398","couple_without_children","2542BE","income_5_10"
10845,2,"BU05183398","couple_without_children","2542KE","income_10_10"
10846,2,"BU05183398","couple_without_children","2542NP","income_8_10"
10847,2,"BU05183398","couple_without_children","2542CE","income_1_10"
10848,2,"BU05183398","couple_without_children","2543SP","income_7_10"
10849,2,"BU05183398","couple_without_children","2542NL","income_10_10"
10850,2,"BU05183398","couple_without_children","2542AW","income_10_10"
10851,2,"BU05183398","couple_without_children","2542PN","income_6_10"
10852,2,"BU05183398","couple_without_children","2542AS","income_2_10"
10853,2,"BU05183398","couple_without_children","2542AD","income_5_10"
10854,2,"BU05183398","couple_without_children","2542TX","income_10_10"
10855,2,"BU05183398","couple_without_children","2542TJ","income_8_10"
10856,2,"BU05183398","couple_without_children","2542JS","income_1_10"
10857,2,"BU05183398","couple_without_children","2542TD","income_6_10"
10858,2,"BU05183398","couple_without_children","2542AB","income_7_10"
10859,2,"BU05183398","couple_without_children","2542ER","income_6_10"
10860,2,"BU05183398","couple_without_children","2542BJ","income_4_10"
10861,2,"BU05183398","couple_without_children","2541GS","income_5_10"
10862,2,"BU05183398","couple_without_children","2542GL","income_2_10"
10863,2,"BU05183398","couple_without_children","2542VN","income_2_10"
10864,2,"BU05183398","couple_without_children","2542TR","income_5_10"
10865,2,"BU05183398","couple_without_children","2542LA","income_3_10"
10866,2,"BU05183398","couple_without_children","2543TB","income_4_10"
10867,2,"BU05183398","couple_without_children","2542LW","income_10_10"
10868,2,"BU05183398","couple_without_children","2542AC","income_2_10"
10869,2,"BU05183398","couple_without_children","2541GB","income_10_10"
10870,2,"BU05183398","couple_without_children","2542LA","income_5_10"
10871,2,"BU05183398","couple_without_children","2542GM","income_10_10"
10872,2,"BU05183398","couple_without_children","2542AT","income_2_10"
10873,2,"BU05183398","couple_without_children","2542VZ","income_7_10"
10874,2,"BU05183398","couple_without_children","2542LN","income_4_10"
10875,2,"BU05183398","couple_without_children","2542NN","income_8_10"
10876,2,"BU05183398","couple_without_children","2542LP","income_3_10"
