"hh_ID","hh_size","neighb_code","hh_type"
"8205","5","BU05183398","couple_with_children"
"8206","5","BU05183398","couple_with_children"
"8207","5","BU05183398","couple_with_children"
"8208","4","BU05183398","single-parent"
"8209","4","BU05183398","single-parent"
"8210","4","BU05183398","single-parent"
"8211","5","BU05183398","couple_with_children"
"8212","5","BU05183398","couple_with_children"
"8213","4","BU05183398","single-parent"
"8214","5","BU05183398","couple_with_children"
"8215","5","BU05183398","couple_with_children"
"8216","4","BU05183398","single-parent"
"8217","5","BU05183398","couple_with_children"
"8218","5","BU05183398","couple_with_children"
"8219","4","BU05183398","single-parent"
"8220","5","BU05183398","couple_with_children"
"8221","4","BU05183398","single-parent"
"8222","4","BU05183398","single-parent"
"8223","5","BU05183398","couple_with_children"
"8224","5","BU05183398","couple_with_children"
"8225","4","BU05183398","single-parent"
"8226","5","BU05183398","couple_with_children"
"8227","4","BU05183398","single-parent"
"8228","5","BU05183398","couple_with_children"
"8229","5","BU05183398","couple_with_children"
"8230","5","BU05183398","couple_with_children"
"8231","4","BU05183398","single-parent"
"8232","5","BU05183398","couple_with_children"
"8233","4","BU05183398","single-parent"
"8234","5","BU05183398","couple_with_children"
"8235","5","BU05183398","couple_with_children"
"8236","5","BU05183398","couple_with_children"
"8237","5","BU05183398","couple_with_children"
"8238","5","BU05183398","couple_with_children"
"8239","4","BU05183398","single-parent"
"8240","5","BU05183398","couple_with_children"
"8241","5","BU05183398","couple_with_children"
"8242","5","BU05183398","couple_with_children"
"8243","4","BU05183398","single-parent"
"8244","5","BU05183398","couple_with_children"
"8245","5","BU05183398","couple_with_children"
"8246","5","BU05183398","couple_with_children"
"8247","5","BU05183398","couple_with_children"
"8248","5","BU05183398","couple_with_children"
"8249","4","BU05183398","single-parent"
"8250","5","BU05183398","couple_with_children"
"8251","5","BU05183398","couple_with_children"
"8252","5","BU05183398","couple_with_children"
"8253","4","BU05183398","single-parent"
"8254","4","BU05183398","single-parent"
"8255","5","BU05183398","couple_with_children"
"8256","5","BU05183398","couple_with_children"
"8257","5","BU05183398","couple_with_children"
"8258","5","BU05183398","couple_with_children"
"8259","5","BU05183398","couple_with_children"
"8260","4","BU05183398","single-parent"
"8261","4","BU05183398","single-parent"
"8262","5","BU05183398","couple_with_children"
"8263","5","BU05183398","couple_with_children"
"8264","4","BU05183398","single-parent"
"8265","5","BU05183398","couple_with_children"
"8266","5","BU05183398","couple_with_children"
"8267","5","BU05183398","couple_with_children"
"8268","5","BU05183398","couple_with_children"
"8269","5","BU05183398","couple_with_children"
"8270","5","BU05183398","couple_with_children"
"8271","5","BU05183398","couple_with_children"
"8272","5","BU05183398","couple_with_children"
"8273","5","BU05183398","couple_with_children"
"8274","5","BU05183398","couple_with_children"
"8275","5","BU05183398","couple_with_children"
"8276","5","BU05183398","couple_with_children"
"8277","4","BU05183398","single-parent"
"8278","5","BU05183398","couple_with_children"
"8279","5","BU05183398","couple_with_children"
"8280","5","BU05183398","couple_with_children"
"8281","4","BU05183398","single-parent"
"8282","5","BU05183398","couple_with_children"
"8283","5","BU05183398","couple_with_children"
"8284","5","BU05183398","couple_with_children"
"8285","5","BU05183398","couple_with_children"
"8286","5","BU05183398","couple_with_children"
"8287","4","BU05183398","single-parent"
"8288","5","BU05183398","couple_with_children"
"8289","5","BU05183398","couple_with_children"
"8290","4","BU05183398","single-parent"
"8291","5","BU05183398","couple_with_children"
"8292","4","BU05183398","single-parent"
"8293","5","BU05183398","couple_with_children"
"8294","4","BU05183398","single-parent"
"8295","5","BU05183398","couple_with_children"
"8296","4","BU05183398","single-parent"
"8297","4","BU05183398","single-parent"
"8298","5","BU05183398","couple_with_children"
"8299","5","BU05183398","couple_with_children"
"8300","5","BU05183398","couple_with_children"
"8301","5","BU05183398","couple_with_children"
"8302","5","BU05183398","couple_with_children"
"8303","4","BU05183398","single-parent"
"8304","5","BU05183398","couple_with_children"
"8305","4","BU05183398","single-parent"
"8306","5","BU05183398","couple_with_children"
"8307","5","BU05183398","couple_with_children"
"8308","5","BU05183398","couple_with_children"
"8309","5","BU05183398","couple_with_children"
"8310","4","BU05183398","single-parent"
"8311","5","BU05183398","couple_with_children"
"8312","4","BU05183398","single-parent"
"8313","4","BU05183398","single-parent"
"8314","5","BU05183398","couple_with_children"
"8315","4","BU05183398","single-parent"
"8316","5","BU05183398","couple_with_children"
"8317","5","BU05183398","couple_with_children"
"8318","5","BU05183398","couple_with_children"
"8319","5","BU05183398","couple_with_children"
"8320","5","BU05183398","couple_with_children"
"8321","4","BU05183398","single-parent"
"8322","5","BU05183398","couple_with_children"
"8323","5","BU05183398","couple_with_children"
"8324","5","BU05183398","couple_with_children"
"8325","4","BU05183398","single-parent"
"8326","5","BU05183398","couple_with_children"
"8327","4","BU05183398","single-parent"
"8328","5","BU05183398","couple_with_children"
"8329","5","BU05183398","couple_with_children"
"8330","4","BU05183398","single-parent"
"8331","5","BU05183398","couple_with_children"
"8332","5","BU05183398","couple_with_children"
"8333","5","BU05183398","couple_with_children"
"8334","5","BU05183398","couple_with_children"
"8335","5","BU05183398","couple_with_children"
"8336","3","BU05183398","single-parent"
"8337","4","BU05183398","couple_with_children"
"8338","4","BU05183398","couple_with_children"
"8339","3","BU05183398","single-parent"
"8340","3","BU05183398","single-parent"
"8341","4","BU05183398","couple_with_children"
"8342","4","BU05183398","couple_with_children"
"8343","3","BU05183398","single-parent"
"8344","4","BU05183398","couple_with_children"
"8345","4","BU05183398","couple_with_children"
"8346","3","BU05183398","single-parent"
"8347","4","BU05183398","couple_with_children"
"8348","4","BU05183398","couple_with_children"
"8349","4","BU05183398","couple_with_children"
"8350","4","BU05183398","couple_with_children"
"8351","4","BU05183398","couple_with_children"
"8352","4","BU05183398","couple_with_children"
"8353","3","BU05183398","single-parent"
"8354","4","BU05183398","couple_with_children"
"8355","3","BU05183398","single-parent"
"8356","3","BU05183398","single-parent"
"8357","4","BU05183398","couple_with_children"
"8358","4","BU05183398","couple_with_children"
"8359","4","BU05183398","couple_with_children"
"8360","3","BU05183398","single-parent"
"8361","4","BU05183398","couple_with_children"
"8362","4","BU05183398","couple_with_children"
"8363","4","BU05183398","couple_with_children"
"8364","4","BU05183398","couple_with_children"
"8365","4","BU05183398","couple_with_children"
"8366","4","BU05183398","couple_with_children"
"8367","4","BU05183398","couple_with_children"
"8368","4","BU05183398","couple_with_children"
"8369","4","BU05183398","couple_with_children"
"8370","3","BU05183398","single-parent"
"8371","4","BU05183398","couple_with_children"
"8372","3","BU05183398","single-parent"
"8373","4","BU05183398","couple_with_children"
"8374","3","BU05183398","single-parent"
"8375","3","BU05183398","single-parent"
"8376","4","BU05183398","couple_with_children"
"8377","4","BU05183398","couple_with_children"
"8378","3","BU05183398","single-parent"
"8379","4","BU05183398","couple_with_children"
"8380","4","BU05183398","couple_with_children"
"8381","3","BU05183398","single-parent"
"8382","4","BU05183398","couple_with_children"
"8383","4","BU05183398","couple_with_children"
"8384","3","BU05183398","single-parent"
"8385","4","BU05183398","couple_with_children"
"8386","4","BU05183398","couple_with_children"
"8387","4","BU05183398","couple_with_children"
"8388","4","BU05183398","couple_with_children"
"8389","4","BU05183398","couple_with_children"
"8390","4","BU05183398","couple_with_children"
"8391","4","BU05183398","couple_with_children"
"8392","4","BU05183398","couple_with_children"
"8393","4","BU05183398","couple_with_children"
"8394","4","BU05183398","couple_with_children"
"8395","4","BU05183398","couple_with_children"
"8396","3","BU05183398","single-parent"
"8397","4","BU05183398","couple_with_children"
"8398","4","BU05183398","couple_with_children"
"8399","4","BU05183398","couple_with_children"
"8400","4","BU05183398","couple_with_children"
"8401","4","BU05183398","couple_with_children"
"8402","3","BU05183398","single-parent"
"8403","3","BU05183398","single-parent"
"8404","3","BU05183398","single-parent"
"8405","4","BU05183398","couple_with_children"
"8406","4","BU05183398","couple_with_children"
"8407","4","BU05183398","couple_with_children"
"8408","4","BU05183398","couple_with_children"
"8409","4","BU05183398","couple_with_children"
"8410","4","BU05183398","couple_with_children"
"8411","4","BU05183398","couple_with_children"
"8412","4","BU05183398","couple_with_children"
"8413","4","BU05183398","couple_with_children"
"8414","4","BU05183398","couple_with_children"
"8415","3","BU05183398","single-parent"
"8416","4","BU05183398","couple_with_children"
"8417","4","BU05183398","couple_with_children"
"8418","4","BU05183398","couple_with_children"
"8419","4","BU05183398","couple_with_children"
"8420","3","BU05183398","single-parent"
"8421","4","BU05183398","couple_with_children"
"8422","4","BU05183398","couple_with_children"
"8423","4","BU05183398","couple_with_children"
"8424","4","BU05183398","couple_with_children"
"8425","3","BU05183398","single-parent"
"8426","4","BU05183398","couple_with_children"
"8427","3","BU05183398","single-parent"
"8428","4","BU05183398","couple_with_children"
"8429","4","BU05183398","couple_with_children"
"8430","4","BU05183398","couple_with_children"
"8431","4","BU05183398","couple_with_children"
"8432","4","BU05183398","couple_with_children"
"8433","4","BU05183398","couple_with_children"
"8434","4","BU05183398","couple_with_children"
"8435","3","BU05183398","single-parent"
"8436","4","BU05183398","couple_with_children"
"8437","4","BU05183398","couple_with_children"
"8438","3","BU05183398","single-parent"
"8439","4","BU05183398","couple_with_children"
"8440","4","BU05183398","couple_with_children"
"8441","4","BU05183398","couple_with_children"
"8442","4","BU05183398","couple_with_children"
"8443","4","BU05183398","couple_with_children"
"8444","4","BU05183398","couple_with_children"
"8445","3","BU05183398","single-parent"
"8446","4","BU05183398","couple_with_children"
"8447","4","BU05183398","couple_with_children"
"8448","3","BU05183398","single-parent"
"8449","4","BU05183398","couple_with_children"
"8450","4","BU05183398","couple_with_children"
"8451","3","BU05183398","single-parent"
"8452","4","BU05183398","couple_with_children"
"8453","3","BU05183398","single-parent"
"8454","3","BU05183398","single-parent"
"8455","4","BU05183398","couple_with_children"
"8456","4","BU05183398","couple_with_children"
"8457","4","BU05183398","couple_with_children"
"8458","4","BU05183398","couple_with_children"
"8459","4","BU05183398","couple_with_children"
"8460","4","BU05183398","couple_with_children"
"8461","4","BU05183398","couple_with_children"
"8462","4","BU05183398","couple_with_children"
"8463","3","BU05183398","single-parent"
"8464","4","BU05183398","couple_with_children"
"8465","4","BU05183398","couple_with_children"
"8466","3","BU05183398","single-parent"
"8467","3","BU05183398","single-parent"
"8468","4","BU05183398","couple_with_children"
"8469","4","BU05183398","couple_with_children"
"8470","3","BU05183398","single-parent"
"8471","4","BU05183398","couple_with_children"
"8472","4","BU05183398","couple_with_children"
"8473","3","BU05183398","single-parent"
"8474","4","BU05183398","couple_with_children"
"8475","3","BU05183398","single-parent"
"8476","4","BU05183398","couple_with_children"
"8477","4","BU05183398","couple_with_children"
"8478","4","BU05183398","couple_with_children"
"8479","4","BU05183398","couple_with_children"
"8480","4","BU05183398","couple_with_children"
"8481","3","BU05183398","single-parent"
"8482","4","BU05183398","couple_with_children"
"8483","4","BU05183398","couple_with_children"
"8484","4","BU05183398","couple_with_children"
"8485","3","BU05183398","single-parent"
"8486","4","BU05183398","couple_with_children"
"8487","4","BU05183398","couple_with_children"
"8488","4","BU05183398","couple_with_children"
"8489","3","BU05183398","single-parent"
"8490","4","BU05183398","couple_with_children"
"8491","3","BU05183398","single-parent"
"8492","4","BU05183398","couple_with_children"
"8493","4","BU05183398","couple_with_children"
"8494","3","BU05183398","single-parent"
"8495","4","BU05183398","couple_with_children"
"8496","4","BU05183398","couple_with_children"
"8497","3","BU05183398","single-parent"
"8498","3","BU05183398","single-parent"
"8499","4","BU05183398","couple_with_children"
"8500","4","BU05183398","couple_with_children"
"8501","4","BU05183398","couple_with_children"
"8502","4","BU05183398","couple_with_children"
"8503","3","BU05183398","single-parent"
"8504","3","BU05183398","single-parent"
"8505","4","BU05183398","couple_with_children"
"8506","3","BU05183398","single-parent"
"8507","3","BU05183398","single-parent"
"8508","3","BU05183398","single-parent"
"8509","3","BU05183398","single-parent"
"8510","4","BU05183398","couple_with_children"
"8511","4","BU05183398","couple_with_children"
"8512","3","BU05183398","single-parent"
"8513","4","BU05183398","couple_with_children"
